Complete graph 
 18 nodes
 153 arcs
 1 2 60 -60
 1 3 47 -37
 1 4 11 -9
 1 5 54 -73
 1 6 3 -3
 1 7 36 -40
 1 8 4 -4
 1 9 28 -26
 1 10 28 -29
 1 11 65 -47
 1 12 11 -16
 1 13 56 -65
 1 14 54 -49
 1 15 8 -11
 1 16 23 -21
 1 17 49 -34
 1 18 4 -4
 2 3 7 -6
 2 4 51 -63
 2 5 49 -60
 2 6 5 -5
 2 7 22 -26
 2 8 15 -13
 2 9 3 -5
 2 10 64 -60
 2 11 50 -41
 2 12 68 -54
 2 13 57 -68
 2 14 62 -75
 2 15 70 -66
 2 16 42 -57
 2 17 46 -63
 2 18 20 -20
 3 4 40 -30
 3 5 19 -19
 3 6 30 -37
 3 7 48 -54
 3 8 60 -62
 3 9 51 -68
 3 10 67 -66
 3 11 32 -44
 3 12 55 -45
 3 13 52 -61
 3 14 2 -1
 3 15 17 -22
 3 16 53 -43
 3 17 60 -58
 3 18 22 -26
 4 5 8 -7
 4 6 54 -70
 4 7 73 -54
 4 8 22 -17
 4 9 43 -44
 4 10 37 -28
 4 11 18 -25
 4 12 58 -56
 4 13 76 -56
 4 14 13 -12
 4 15 46 -35
 4 16 61 -47
 4 17 54 -48
 4 18 69 -58
 5 6 47 -64
 5 7 48 -46
 5 8 25 -20
 5 9 3 -3
 5 10 21 -18
 5 11 63 -70
 5 12 39 -44
 5 13 15 -15
 5 14 44 -55
 5 15 10 -15
 5 16 51 -53
 5 17 37 -46
 5 18 9 -8
 6 7 60 -71
 6 8 69 -49
 6 9 17 -20
 6 10 2 -2
 6 11 16 -14
 6 12 7 -5
 6 13 28 -23
 6 14 19 -25
 6 15 30 -36
 6 16 43 -56
 6 17 59 -68
 6 18 41 -33
 7 8 57 -72
 7 9 39 -46
 7 10 32 -29
 7 11 38 -50
 7 12 2 -2
 7 13 5 -5
 7 14 47 -56
 7 15 37 -31
 7 16 64 -55
 7 17 4 -3
 7 18 39 -36
 8 9 11 -10
 8 10 54 -73
 8 11 18 -16
 8 12 52 -43
 8 13 9 -8
 8 14 22 -22
 8 15 24 -30
 8 16 0 -1
 8 17 61 -59
 8 18 26 -27
 9 10 31 -22
 9 11 46 -54
 9 12 55 -57
 9 13 26 -19
 9 14 48 -59
 9 15 5 -4
 9 16 34 -41
 9 17 0 0
 9 18 3 -3
 10 11 54 -43
 10 12 69 -64
 10 13 16 -17
 10 14 13 -15
 10 15 41 -41
 10 16 30 -35
 10 17 26 -23
 10 18 12 -13
 11 12 33 -45
 11 13 5 -4
 11 14 1 -1
 11 15 21 -26
 11 16 30 -31
 11 17 14 -10
 11 18 74 -59
 12 13 51 -50
 12 14 35 -29
 12 15 27 -38
 12 16 3 -4
 12 17 40 -54
 12 18 59 -62
 13 14 72 -55
 13 15 24 -29
 13 16 22 -16
 13 17 34 -25
 13 18 20 -21
 14 15 15 -15
 14 16 17 -23
 14 17 13 -18
 14 18 53 -61
 15 16 2 -2
 15 17 30 -24
 15 18 6 -8
 16 17 21 -18
 16 18 41 -45
 17 18 19 -19
