Complete graph 
 30 nodes
 435 arcs
 1 2 57 -81
 1 3 25 -55
 1 4 12 -34
 1 5 27 -17
 1 6 42 -9
 1 7 17 -74
 1 8 28 -34
 1 9 8 -53
 1 10 48 -4
 1 11 57 -10
 1 12 40 -27
 1 13 25 -84
 1 14 11 -64
 1 15 25 -28
 1 16 5 -11
 1 17 22 -85
 1 18 63 -47
 1 19 6 -27
 1 20 2 -4
 1 21 8 -37
 1 22 14 -25
 1 23 30 -91
 1 24 11 -61
 1 25 81 -44
 1 26 20 -34
 1 27 4 -12
 1 28 36 -4
 1 29 64 -59
 1 30 0 0
 2 3 0 -5
 2 4 96 -23
 2 5 18 -11
 2 6 8 -3
 2 7 4 -33
 2 8 1 -2
 2 9 40 -80
 2 10 39 -46
 2 11 14 -40
 2 12 22 -14
 2 13 33 -10
 2 14 7 -65
 2 15 57 -51
 2 16 31 -36
 2 17 70 -10
 2 18 59 -18
 2 19 48 -28
 2 20 71 -38
 2 21 70 -57
 2 22 31 -9
 2 23 39 -70
 2 24 9 -33
 2 25 17 -11
 2 26 9 -9
 2 27 26 -19
 2 28 3 -21
 2 29 50 -24
 2 30 19 -16
 3 4 29 -17
 3 5 79 -22
 3 6 28 -13
 3 7 30 -65
 3 8 9 -54
 3 9 48 -63
 3 10 16 -2
 3 11 53 -15
 3 12 4 -25
 3 13 54 -40
 3 14 37 -55
 3 15 33 -61
 3 16 25 -4
 3 17 84 -35
 3 18 66 -58
 3 19 22 -86
 3 20 32 -18
 3 21 89 -28
 3 22 82 -49
 3 23 84 -10
 3 24 63 -19
 3 25 26 -40
 3 26 63 -15
 3 27 13 -66
 3 28 30 -33
 3 29 24 -59
 3 30 1 -1
 4 5 48 -15
 4 6 4 -38
 4 7 15 -47
 4 8 20 -63
 4 9 14 -13
 4 10 53 -18
 4 11 35 -47
 4 12 7 -25
 4 13 2 -2
 4 14 39 -60
 4 15 2 -19
 4 16 56 -37
 4 17 48 -19
 4 18 77 -24
 4 19 10 -51
 4 20 1 -6
 4 21 0 0
 4 22 4 -16
 4 23 31 -18
 4 24 43 -22
 4 25 5 -9
 4 26 47 -72
 4 27 12 -22
 4 28 0 0
 4 29 2 -5
 4 30 8 -51
 5 6 1 0
 5 7 23 -20
 5 8 23 -87
 5 9 51 -38
 5 10 95 -8
 5 11 43 -60
 5 12 8 -5
 5 13 14 -7
 5 14 31 -23
 5 15 0 -2
 5 16 14 -95
 5 17 16 -19
 5 18 13 -19
 5 19 27 -4
 5 20 21 -4
 5 21 35 -83
 5 22 32 -89
 5 23 43 -48
 5 24 5 -3
 5 25 28 -5
 5 26 19 -52
 5 27 9 -5
 5 28 31 -14
 5 29 17 -37
 5 30 19 -65
 6 7 1 0
 6 8 31 -60
 6 9 88 -40
 6 10 21 -24
 6 11 36 -70
 6 12 16 -21
 6 13 55 -45
 6 14 9 -19
 6 15 28 -50
 6 16 39 -44
 6 17 10 -9
 6 18 17 -60
 6 19 2 -2
 6 20 5 -26
 6 21 23 -50
 6 22 89 -35
 6 23 26 -22
 6 24 4 -32
 6 25 39 -44
 6 26 10 -21
 6 27 32 -15
 6 28 53 -42
 6 29 36 -51
 6 30 0 0
 7 8 12 -2
 7 9 93 -33
 7 10 36 -29
 7 11 43 -46
 7 12 26 -32
 7 13 2 -18
 7 14 24 -27
 7 15 59 -50
 7 16 3 -1
 7 17 75 -32
 7 18 71 -57
 7 19 1 0
 7 20 68 -28
 7 21 0 0
 7 22 41 -35
 7 23 32 -41
 7 24 21 -4
 7 25 26 -20
 7 26 5 -45
 7 27 17 -4
 7 28 11 -11
 7 29 7 -13
 7 30 88 -19
 8 9 17 -29
 8 10 16 -8
 8 11 22 -4
 8 12 31 -55
 8 13 16 -47
 8 14 3 -36
 8 15 48 -19
 8 16 30 -48
 8 17 26 -48
 8 18 13 -93
 8 19 7 -2
 8 20 21 -38
 8 21 49 -24
 8 22 2 -23
 8 23 27 -39
 8 24 32 -19
 8 25 58 -23
 8 26 22 -17
 8 27 44 -40
 8 28 17 -15
 8 29 28 -16
 8 30 64 -72
 9 10 21 -24
 9 11 37 -66
 9 12 17 -40
 9 13 92 -24
 9 14 16 -15
 9 15 69 -50
 9 16 32 -81
 9 17 1 0
 9 18 38 -81
 9 19 17 -9
 9 20 64 -17
 9 21 42 -23
 9 22 0 -2
 9 23 59 -71
 9 24 55 -51
 9 25 15 -23
 9 26 55 -65
 9 27 3 -2
 9 28 45 -87
 9 29 36 -14
 9 30 21 -2
 10 11 18 -16
 10 12 29 -82
 10 13 28 -86
 10 14 84 -28
 10 15 15 -54
 10 16 67 -13
 10 17 70 -44
 10 18 40 -90
 10 19 40 -86
 10 20 7 -35
 10 21 40 -23
 10 22 26 -6
 10 23 40 -75
 10 24 20 -19
 10 25 8 -21
 10 26 25 -17
 10 27 0 -5
 10 28 21 -17
 10 29 61 -39
 10 30 86 -37
 11 12 4 -9
 11 13 10 -3
 11 14 16 -4
 11 15 44 -41
 11 16 14 -7
 11 17 65 -27
 11 18 27 -30
 11 19 46 -4
 11 20 58 -66
 11 21 50 -14
 11 22 11 -1
 11 23 6 -17
 11 24 26 -12
 11 25 15 -13
 11 26 66 -11
 11 27 31 -69
 11 28 79 -59
 11 29 58 -29
 11 30 30 -18
 12 13 13 -78
 12 14 89 -39
 12 15 11 -7
 12 16 50 -5
 12 17 65 -30
 12 18 28 -27
 12 19 0 0
 12 20 18 -42
 12 21 78 -14
 12 22 14 -17
 12 23 13 -15
 12 24 65 -67
 12 25 17 -7
 12 26 4 -1
 12 27 82 -20
 12 28 15 -8
 12 29 2 -2
 12 30 11 -52
 13 14 11 -20
 13 15 30 -50
 13 16 26 -12
 13 17 27 -33
 13 18 63 -47
 13 19 25 -4
 13 20 63 -45
 13 21 59 -42
 13 22 40 -10
 13 23 49 -46
 13 24 7 -67
 13 25 61 -31
 13 26 14 -93
 13 27 10 -37
 13 28 27 -53
 13 29 41 -56
 13 30 57 -63
 14 15 32 -92
 14 16 8 -70
 14 17 84 -48
 14 18 50 -73
 14 19 41 -25
