Complete graph 
 38 nodes
 703 arcs
 1 2 70 64
 1 3 63 49
 1 4 59 71
 1 5 14 18
 1 6 68 71
 1 7 25 34
 1 8 43 48
 1 9 51 36
 1 10 34 35
 1 11 72 53
 1 12 27 33
 1 13 0 0
 1 14 59 68
 1 15 37 34
 1 16 33 24
 1 17 12 13
 1 18 3 4
 1 19 34 45
 1 20 16 20
 1 21 61 54
 1 22 60 45
 1 23 13 18
 1 24 32 27
 1 25 19 15
 1 26 42 32
 1 27 52 62
 1 28 30 31
 1 29 39 37
 1 30 52 56
 1 31 26 24
 1 32 51 47
 1 33 71 59
 1 34 27 34
 1 35 25 35
 1 36 31 37
 1 37 35 48
 1 38 32 23
 2 3 14 17
 2 4 55 53
 2 5 16 19
 2 6 29 30
 2 7 4 4
 2 8 72 65
 2 9 58 53
 2 10 36 27
 2 11 31 34
 2 12 28 23
 2 13 65 66
 2 14 20 27
 2 15 31 22
 2 16 13 10
 2 17 67 55
 2 18 4 3
 2 19 46 47
 2 20 51 65
 2 21 26 27
 2 22 80 58
 2 23 34 47
 2 24 30 29
 2 25 15 12
 2 26 21 22
 2 27 36 32
 2 28 40 47
 2 29 14 14
 2 30 42 38
 2 31 40 55
 2 32 22 26
 2 33 37 34
 2 34 53 59
 2 35 67 52
 2 36 31 23
 2 37 53 65
 2 38 13 15
 3 4 59 69
 3 5 29 23
 3 6 32 35
 3 7 45 45
 3 8 0 0
 3 9 26 29
 3 10 53 51
 3 11 70 59
 3 12 52 64
 3 13 27 22
 3 14 12 11
 3 15 41 33
 3 16 65 68
 3 17 20 28
 3 18 42 46
 3 19 5 7
 3 20 18 18
 3 21 58 71
 3 22 0 0
 3 23 26 35
 3 24 68 56
 3 25 5 5
 3 26 32 26
 3 27 64 71
 3 28 19 16
 3 29 77 57
 3 30 8 10
 3 31 23 25
 3 32 44 52
 3 33 34 42
 3 34 62 64
 3 35 16 19
 3 36 65 58
 3 37 66 65
 3 38 75 57
 4 5 73 66
 4 6 32 46
 4 7 49 51
 4 8 57 42
 4 9 4 6
 4 10 61 70
 4 11 10 9
 4 12 73 57
 4 13 37 37
 4 14 59 58
 4 15 46 38
 4 16 65 61
 4 17 49 66
 4 18 72 61
 4 19 48 65
 4 20 46 63
 4 21 51 46
 4 22 64 75
 4 23 1 1
 4 24 18 17
 4 25 39 39
 4 26 13 11
 4 27 7 6
 4 28 56 51
 4 29 5 6
 4 30 56 40
 4 31 13 17
 4 32 22 26
 4 33 44 52
 4 34 53 53
 4 35 65 64
 4 36 51 72
 4 37 66 57
 4 38 23 19
 5 6 48 59
 5 7 42 54
 5 8 42 48
 5 9 46 64
 5 10 77 61
 5 11 53 58
 5 12 12 9
 5 13 56 73
 5 14 67 60
 5 15 60 71
 5 16 12 9
 5 17 41 49
 5 18 35 33
 5 19 22 25
 5 20 11 16
 5 21 26 19
 5 22 12 12
 5 23 8 8
 5 24 11 12
 5 25 60 57
 5 26 22 17
 5 27 56 51
 5 28 65 49
 5 29 64 54
 5 30 0 0
 5 31 13 15
 5 32 20 20
 5 33 25 22
 5 34 69 61
 5 35 31 30
 5 36 46 45
 5 37 63 50
 5 38 64 65
 6 7 70 49
 6 8 39 39
 6 9 22 16
 6 10 21 18
 6 11 40 31
 6 12 7 6
 6 13 15 17
 6 14 45 50
 6 15 64 76
 6 16 50 53
 6 17 1 1
 6 18 48 48
 6 19 63 48
 6 20 48 46
 6 21 76 62
 6 22 17 14
 6 23 24 23
 6 24 0 0
 6 25 49 49
 6 26 57 47
 6 27 13 15
 6 28 34 33
 6 29 19 19
 6 30 50 45
 6 31 8 9
 6 32 31 24
 6 33 12 12
 6 34 53 71
 6 35 8 9
 6 36 20 27
 6 37 76 55
 6 38 28 25
 7 8 37 28
 7 9 45 62
 7 10 20 23
 7 11 19 25
 7 12 40 43
 7 13 6 4
 7 14 18 21
 7 15 48 52
 7 16 48 67
 7 17 0 0
 7 18 3 3
 7 19 36 51
 7 20 46 33
 7 21 3 4
 7 22 21 29
 7 23 3 4
 7 24 15 15
 7 25 15 17
 7 26 37 40
 7 27 21 16
 7 28 17 21
 7 29 3 4
 7 30 53 47
 7 31 25 22
 7 32 21 17
 7 33 61 72
 7 34 23 28
 7 35 40 39
 7 36 65 46
 7 37 35 48
 7 38 21 29
 8 9 51 50
 8 10 57 45
 8 11 39 36
 8 12 53 70
 8 13 69 49
 8 14 46 39
 8 15 4 4
 8 16 59 60
 8 17 52 65
 8 18 12 10
 8 19 14 11
 8 20 9 10
 8 21 7 9
 8 22 46 53
 8 23 18 13
 8 24 33 44
 8 25 17 18
