Complete graph 
 22 nodes
 231 arcs
 1 2 65 20
 1 3 63 14
 1 4 16 2
 1 5 5 0
 1 6 27 29
 1 7 6 7
 1 8 11 13
 1 9 35 22
 1 10 14 27
 1 11 4 53
 1 12 35 12
 1 13 10 11
 1 14 54 10
 1 15 9 17
 1 16 22 27
 1 17 37 72
 1 18 74 45
 1 19 72 60
 1 20 41 73
 1 21 42 31
 1 22 7 8
 2 3 52 18
 2 4 13 28
 2 5 2 3
 2 6 4 1
 2 7 4 0
 2 8 53 52
 2 9 8 1
 2 10 16 29
 2 11 31 12
 2 12 43 45
 2 13 34 41
 2 14 70 25
 2 15 43 26
 2 16 7 26
 2 17 27 42
 2 18 10 63
 2 19 13 37
 2 20 65 34
 2 21 1 8
 2 22 32 15
 3 4 32 16
 3 5 15 23
 3 6 13 64
 3 7 51 36
 3 8 1 0
 3 9 21 13
 3 10 3 19
 3 11 17 25
 3 12 1 8
 3 13 9 58
 3 14 6 57
 3 15 55 82
 3 16 25 32
 3 17 14 54
 3 18 13 11
 3 19 37 10
 3 20 90 37
 3 21 61 42
 3 22 73 28
 4 5 65 21
 4 6 67 28
 4 7 5 12
 4 8 19 65
 4 9 63 38
 4 10 38 70
 4 11 35 62
 4 12 22 77
 4 13 6 33
 4 14 30 49
 4 15 31 30
 4 16 2 2
 4 17 1 3
 4 18 23 91
 4 19 20 21
 4 20 14 74
 4 21 8 9
 4 22 79 11
 5 6 24 83
 5 7 6 5
 5 8 48 4
 5 9 0 0
 5 10 86 42
 5 11 2 1
 5 12 90 17
 5 13 20 56
 5 14 5 41
 5 15 42 43
 5 16 34 11
 5 17 27 9
 5 18 7 4
 5 19 50 7
 5 20 9 54
 5 21 90 20
 5 22 65 67
 6 7 17 38
 6 8 34 87
 6 9 36 7
 6 10 20 53
 6 11 24 9
 6 12 28 26
 6 13 91 16
 6 14 16 34
 6 15 10 11
 6 16 14 13
 6 17 59 17
 6 18 5 6
 6 19 46 83
 6 20 39 67
 6 21 47 84
 6 22 48 51
 7 8 57 53
 7 9 30 11
 7 10 67 9
 7 11 5 1
 7 12 54 75
 7 13 80 47
 7 14 16 71
 7 15 26 33
 7 16 85 48
 7 17 28 29
 7 18 32 15
 7 19 25 9
 7 20 18 5
 7 21 72 41
 7 22 56 17
 8 9 16 13
 8 10 47 44
 8 11 21 7
 8 12 91 26
 8 13 50 49
 8 14 3 24
 8 15 36 55
 8 16 15 10
 8 17 45 9
 8 18 48 44
 8 19 2 1
 8 20 1 2
 8 21 27 72
 8 22 50 25
 9 10 38 31
 9 11 43 51
 9 12 0 0
 9 13 24 62
 9 14 14 21
 9 15 50 41
 9 16 43 27
 9 17 61 7
 9 18 2 1
 9 19 8 25
 9 20 59 66
 9 21 5 11
 9 22 8 12
 10 11 79 9
 10 12 16 29
 10 13 29 34
 10 14 18 48
 10 15 6 1
 10 16 23 45
 10 17 82 26
 10 18 13 1
 10 19 22 11
 10 20 39 22
 10 21 48 70
 10 22 40 17
 11 12 2 10
 11 13 2 20
 11 14 41 42
 11 15 15 80
 11 16 17 48
 11 17 1 2
 11 18 9 1
 11 19 14 26
 11 20 58 29
 11 21 53 80
 11 22 45 22
 12 13 90 22
 12 14 56 39
 12 15 54 28
 12 16 23 60
 12 17 21 56
 12 18 56 79
 12 19 24 19
 12 20 76 23
 12 21 0 0
 12 22 79 48
 13 14 54 28
 13 15 62 42
 13 16 94 16
 13 17 12 1
 13 18 18 15
 13 19 55 21
 13 20 46 5
 13 21 27 29
 13 22 6 6
 14 15 19 33
 14 16 45 81
 14 17 95 26
 14 18 17 10
 14 19 0 0
 14 20 56 21
 14 21 80 35
 14 22 85 15
 15 16 5 3
 15 17 10 45
 15 18 0 0
 15 19 19 94
 15 20 18 41
 15 21 1 7
 15 22 0 0
 16 17 1 15
 16 18 55 66
 16 19 8 3
 16 20 48 78
 16 21 16 38
 16 22 2 3
 17 18 41 10
 17 19 18 29
 17 20 25 15
 17 21 70 68
 17 22 19 35
 18 19 44 18
 18 20 69 43
 18 21 4 5
 18 22 40 20
 19 20 33 8
 19 21 39 43
 19 22 11 3
 20 21 31 65
 20 22 12 11
 21 22 7 16
