Grid graph
 25 nodes
 40 arcs
 1 2 18 17
 1 6 54 39
 2 3 50 67
 2 7 9 12
 3 4 0 0
 3 8 43 36
 4 5 48 65
 4 9 5 6
 5 10 44 48
 6 7 10 14
 6 11 31 31
 7 8 19 25
 7 12 44 60
 8 9 68 68
 8 13 4 4
 9 10 72 57
 9 14 30 33
 10 15 18 21
 11 12 58 52
 11 16 56 48
 12 13 46 49
 12 17 53 73
 13 14 33 36
 13 18 47 66
 14 15 31 37
 14 19 55 50
 15 20 23 20
 16 17 28 32
 16 21 63 51
 17 18 69 62
 17 22 4 3
 18 19 55 55
 18 23 0 0
 19 20 44 31
 19 24 55 61
 20 25 42 46
 21 22 54 59
 22 23 1 2
 23 24 12 10
 24 25 19 15
