Grid graph
 25 nodes
 40 arcs
 1 2 2 1
 1 6 60 72
 2 3 16 18
 2 7 58 52
 3 4 22 17
 3 8 33 26
 4 5 56 74
 4 9 54 67
 5 10 32 46
 6 7 15 17
 6 11 39 55
 7 8 75 62
 7 12 15 14
 8 9 29 24
 8 13 25 19
 9 10 52 52
 9 14 23 16
 10 15 24 27
 11 12 12 11
 11 16 49 45
 12 13 32 35
 12 17 47 47
 13 14 31 22
 13 18 20 17
 14 15 9 9
 14 19 20 15
 15 20 45 43
 16 17 16 14
 16 21 47 60
 17 18 29 38
 17 22 68 57
 18 19 15 17
 18 23 8 10
 19 20 29 30
 19 24 51 53
 20 25 51 71
 21 22 14 12
 22 23 1 1
 23 24 18 24
 24 25 70 62
