Grid graph
 169 nodes
 312 arcs
 1 2 29 24
 1 14 69 49
 2 3 73 65
 2 15 2 2
 3 4 60 61
 3 16 46 59
 4 5 41 49
 4 17 57 60
 5 6 19 22
 5 18 56 76
 6 7 20 23
 6 19 51 48
 7 8 40 41
 7 20 10 12
 8 9 27 22
 8 21 45 40
 9 10 65 50
 9 22 23 16
 10 11 60 68
 10 23 55 58
 11 12 43 60
 11 24 33 34
 12 13 41 41
 12 25 51 63
 13 26 3 3
 14 15 54 70
 14 27 24 23
 15 16 23 33
 15 28 3 3
 16 17 12 13
 16 29 26 33
 17 18 60 59
 17 30 31 35
 18 19 44 33
 18 31 53 44
 19 20 5 4
 19 32 35 45
 20 21 0 0
 20 33 3 2
 21 22 35 37
 21 34 38 37
 22 23 8 10
 22 35 14 11
 23 24 38 30
 23 36 35 26
 24 25 56 54
 24 37 52 55
 25 26 6 6
 25 38 16 14
 26 39 28 27
 27 28 24 21
 27 40 69 56
 28 29 25 18
 28 41 60 54
 29 30 20 23
 29 42 5 6
 30 31 70 63
 30 43 29 32
 31 32 36 34
 31 44 51 53
 32 33 40 37
 32 45 43 57
 33 34 40 31
 33 46 24 29
 34 35 21 20
 34 47 29 39
 35 36 41 45
 35 48 38 30
 36 37 39 31
 36 49 36 30
 37 38 1 1
 37 50 25 26
 38 39 33 40
 38 51 22 30
 39 52 46 37
 40 41 71 57
 40 53 50 48
 41 42 42 40
 41 54 74 62
 42 43 26 22
 42 55 14 15
 43 44 35 46
 43 56 49 56
 44 45 15 21
 44 57 25 33
 45 46 37 52
 45 58 43 44
 46 47 4 5
 46 59 10 11
 47 48 15 14
 47 60 13 19
 48 49 34 38
 48 61 15 17
 49 50 56 68
 49 62 26 27
 50 51 60 54
 50 63 22 18
 51 52 34 31
 51 64 45 38
 52 65 33 43
 53 54 53 68
 53 66 2 2
 54 55 60 66
 54 67 8 9
 55 56 21 21
 55 68 0 0
 56 57 45 40
 56 69 61 76
 57 58 26 26
 57 70 10 7
 58 59 21 23
 58 71 48 54
 59 60 10 8
 59 72 37 31
 60 61 59 50
 60 73 47 48
 61 62 39 33
 61 74 19 22
 62 63 44 38
 62 75 57 45
 63 64 8 9
 63 76 25 27
 64 65 44 43
 64 77 33 43
 65 78 59 68
 66 67 59 59
 66 79 77 62
 67 68 29 33
 67 80 33 44
 68 69 32 46
 68 81 31 34
 69 70 52 39
 69 82 6 8
 70 71 54 65
 70 83 51 44
 71 72 53 72
 71 84 69 66
 72 73 32 40
 72 85 52 45
 73 74 18 18
 73 86 15 15
 74 75 45 42
 74 87 27 32
 75 76 4 4
 75 88 11 10
 76 77 38 32
 76 89 52 45
 77 78 40 37
 77 90 58 50
 78 91 45 42
 79 80 32 31
 79 92 13 13
 80 81 1 2
 80 93 5 6
 81 82 49 42
 81 94 21 26
 82 83 35 37
 82 95 68 63
 83 84 22 22
 83 96 43 37
 84 85 39 54
 84 97 66 46
 85 86 58 51
 85 98 36 28
 86 87 38 40
 86 99 45 49
 87 88 11 15
 87 100 23 25
 88 89 56 52
 88 101 38 41
 89 90 29 21
 89 102 21 29
 90 91 2 1
 90 103 36 49
 91 104 38 28
 92 93 66 59
 92 105 39 42
 93 94 59 41
 93 106 37 33
 94 95 18 23
 94 107 53 43
 95 96 48 57
 95 108 76 59
 96 97 54 57
 96 109 29 35
 97 98 44 37
 97 110 15 21
 98 99 47 46
 98 111 18 17
 99 100 9 10
 99 112 53 45
 100 101 39 39
 100 113 63 71
 101 102 25 29
 101 114 2 2
 102 103 60 51
 102 115 9 7
 103 104 31 38
 103 116 35 25
 104 117 16 18
 105 106 58 62
 105 118 29 27
 106 107 37 43
 106 119 40 31
 107 108 20 23
 107 120 68 56
 108 109 33 25
 108 121 64 59
 109 110 19 18
 109 122 17 12
 110 111 38 35
 110 123 34 28
 111 112 59 66
 111 124 23 18
 112 113 53 44
 112 125 40 30
 113 114 66 46
 113 126 25 34
 114 115 46 33
 114 127 66 54
 115 116 44 45
 115 128 43 45
 116 117 74 55
 116 129 79 56
 117 130 69 55
 118 119 24 34
 118 131 54 65
 119 120 62 69
 119 132 65 61
 120 121 46 57
 120 133 27 26
 121 122 60 59
 121 134 11 14
 122 123 70 59
 122 135 50 38
 123 124 61 50
 123 136 21 19
 124 125 64 46
 124 137 46 56
 125 126 6 5
 125 138 53 69
 126 127 64 46
 126 139 28 27
 127 128 35 42
 127 140 65 68
 128 129 12 8
 128 141 51 39
 129 130 10 11
 129 142 37 32
 130 143 2 2
 131 132 5 7
 131 144 46 50
 132 133 66 55
 132 145 57 51
 133 134 22 25
 133 146 3 3
 134 135 67 51
 134 147 58 56
 135 136 29 26
 135 148 69 63
 136 137 17 23
 136 149 20 19
 137 138 13 10
 137 150 54 42
 138 139 47 56
 138 151 34 34
 139 140 60 63
 139 152 27 22
 140 141 62 66
 140 153 50 51
 141 142 27 38
 141 154 11 10
 142 143 49 63
 142 155 16 23
