Grid graph
 121 nodes
 220 arcs
 1 2 41 45
 1 12 72 43
 2 3 44 62
 2 13 79 11
 3 4 37 8
 3 14 35 54
 4 5 17 95
 4 15 9 14
 5 6 54 46
 5 16 61 63
 6 7 30 81
 6 17 20 30
 7 8 55 16
 7 18 60 10
 8 9 16 12
 8 19 35 79
 9 10 78 15
 9 20 86 39
 10 11 3 0
 10 21 21 95
 11 22 36 10
 12 13 36 24
 12 23 22 2
 13 14 56 34
 13 24 39 62
 14 15 9 32
 14 25 83 25
 15 16 71 38
 15 26 56 59
 16 17 11 3
 16 27 0 0
 17 18 9 50
 17 28 52 41
 18 19 47 28
 18 29 2 14
 19 20 79 31
 19 30 30 94
 20 21 18 36
 20 31 20 24
 21 22 2 11
 21 32 58 54
 22 33 44 23
 23 24 3 15
 23 34 1 1
 24 25 77 40
 24 35 24 64
 25 26 6 1
 25 36 43 63
 26 27 10 24
 26 37 25 11
 27 28 28 89
 27 38 32 8
 28 29 6 7
 28 39 70 44
 29 30 21 66
 29 40 15 15
 30 31 63 43
 30 41 70 15
 31 32 27 31
 31 42 65 57
 32 33 49 51
 32 43 64 21
 33 44 63 23
 34 35 77 14
 34 45 12 92
 35 36 2 6
 35 46 34 45
 36 37 29 11
 36 47 4 24
 37 38 2 3
 37 48 14 12
 38 39 29 13
 38 49 55 81
 39 40 65 10
 39 50 20 5
 40 41 19 44
 40 51 40 62
 41 42 83 54
 41 52 68 45
 42 43 0 2
 42 53 92 10
 43 44 41 10
 43 54 10 53
 44 55 85 31
 45 46 46 12
 45 56 4 13
 46 47 33 15
 46 57 11 14
 47 48 17 60
 47 58 3 0
 48 49 4 2
 48 59 61 36
 49 50 5 14
 49 60 2 6
 50 51 20 60
 50 61 28 21
 51 52 86 17
 51 62 0 4
 52 53 23 13
 52 63 47 53
 53 54 31 35
 53 64 32 53
 54 55 3 9
 54 65 29 71
 55 66 13 76
 56 57 65 72
 56 67 21 97
 57 58 39 13
 57 68 44 34
 58 59 82 23
 58 69 16 54
 59 60 54 61
 59 70 53 47
 60 61 29 6
 60 71 15 4
 61 62 48 19
 61 72 68 12
 62 63 6 36
 62 73 52 27
 63 64 47 80
 63 74 39 88
 64 65 24 72
 64 75 34 19
 65 66 94 20
 65 76 22 16
 66 77 39 9
 67 68 69 63
 67 78 11 1
 68 69 33 4
 68 79 3 39
 69 70 5 36
 69 80 29 11
 70 71 50 28
 70 81 4 37
 71 72 61 25
 71 82 12 18
 72 73 55 31
 72 83 87 12
 73 74 53 19
 73 84 18 62
 74 75 53 59
 74 85 40 11
 75 76 3 5
 75 86 35 65
 76 77 23 24
 76 87 35 21
 77 88 19 64
 78 79 4 0
 78 89 27 78
 79 80 29 13
 79 90 27 24
 80 81 7 7
 80 91 60 15
 81 82 37 53
 81 92 15 16
 82 83 53 33
 82 93 19 12
 83 84 21 57
 83 94 24 78
 84 85 7 32
 84 95 46 11
 85 86 12 11
 85 96 30 67
 86 87 7 4
 86 97 0 1
 87 88 5 0
 87 98 63 59
 88 99 12 80
 89 90 23 17
 89 100 21 3
 90 91 17 48
 90 101 55 33
 91 92 48 47
 91 102 29 22
 92 93 45 84
 92 103 47 56
 93 94 11 20
 93 104 0 0
 94 95 53 27
 94 105 73 52
 95 96 49 38
 95 106 25 22
 96 97 36 25
 96 107 12 2
 97 98 7 24
 97 108 13 10
 98 99 7 41
 98 109 42 35
 99 110 59 57
 100 101 9 51
 100 111 22 56
 101 102 71 27
 101 112 15 32
 102 103 77 8
 102 113 39 13
 103 104 82 48
 103 114 4 1
 104 105 40 78
 104 115 66 53
 105 106 38 62
 105 116 10 1
 106 107 18 27
 106 117 36 16
 107 108 0 0
 107 118 89 40
 108 109 72 23
 108 119 3 3
 109 110 55 17
 109 120 67 47
 110 121 34 69
 111 112 28 12
 112 113 82 24
 113 114 42 26
 114 115 73 34
 115 116 15 23
 116 117 27 95
 117 118 8 20
 118 119 61 24
 119 120 34 53
 120 121 12 3
