Complete graph 
 49 nodes
 84 arcs
 1 2 30 -31
 1 8 23 -17
 2 3 33 -30
 2 9 33 -35
 3 4 24 -31
 3 10 56 -64
 4 5 30 -21
 4 11 44 -37
 5 6 51 -39
 5 12 33 -44
 6 7 0 0
 6 13 6 -8
 7 14 7 -7
 8 9 62 -54
 8 15 20 -17
 9 10 19 -17
 9 16 43 -53
 10 11 12 -9
 10 17 29 -33
 11 12 19 -18
 11 18 14 -18
 12 13 27 -31
 12 19 1 -1
 13 14 51 -64
 13 20 58 -62
 14 21 3 -3
 15 16 32 -26
 15 22 50 -47
 16 17 43 -59
 16 23 57 -70
 17 18 57 -56
 17 24 42 -60
 18 19 50 -61
 18 25 3 -3
 19 20 77 -59
 19 26 32 -24
 20 21 4 -5
 20 27 75 -57
 21 28 54 -58
 22 23 70 -49
 22 29 45 -50
 23 24 22 -16
 23 30 60 -49
 24 25 19 -13
 24 31 74 -66
 25 26 47 -38
 25 32 19 -23
 26 27 31 -29
 26 33 13 -17
 27 28 20 -18
 27 34 68 -68
 28 35 68 -59
 29 30 2 -2
 29 36 8 -8
 30 31 54 -56
 30 37 32 -27
 31 32 24 -30
 31 38 76 -55
 32 33 33 -40
 32 39 36 -47
 33 34 59 -80
 33 40 37 -51
 34 35 49 -59
 34 41 40 -54
 35 42 42 -55
 36 37 35 -42
 36 43 28 -22
 37 38 72 -53
 37 44 31 -22
 38 39 9 -8
 38 45 23 -27
 39 40 57 -41
 39 46 59 -60
 40 41 7 -9
 40 47 10 -7
 41 42 8 -8
 41 48 65 -66
 42 49 48 -68
 43 44 6 -5
 44 45 60 -73
 45 46 40 -43
 46 47 14 -14
 47 48 5 -5
 48 49 15 -20
