Complete graph 
 100 nodes
 180 arcs
 1 2 53 -62
 1 11 59 -68
 2 3 16 -17
 2 12 72 -56
 3 4 35 -43
 3 13 3 -5
 4 5 25 -33
 4 14 9 -13
 5 6 67 -47
 5 15 15 -15
 6 7 0 0
 6 16 43 -36
 7 8 4 -3
 7 17 20 -29
 8 9 58 -70
 8 18 41 -32
 9 10 35 -34
 9 19 42 -39
 10 20 71 -64
 11 12 38 -44
 11 21 14 -10
 12 13 5 -4
 12 22 43 -33
 13 14 55 -65
 13 23 24 -22
 14 15 13 -18
 14 24 45 -55
 15 16 40 -30
 15 25 54 -44
 16 17 42 -58
 16 26 35 -43
 17 18 32 -22
 17 27 53 -38
 18 19 11 -10
 18 28 45 -58
 19 20 58 -66
 19 29 3 -3
 20 30 60 -52
 21 22 24 -30
 21 31 61 -78
 22 23 54 -43
 22 32 40 -44
 23 24 38 -29
 23 33 12 -12
 24 25 29 -39
 24 34 30 -29
 25 26 41 -56
 25 35 21 -27
 26 27 60 -63
 26 36 65 -47
 27 28 8 -12
 27 37 44 -59
 28 29 77 -58
 28 38 43 -47
 29 30 56 -62
 29 39 58 -56
 30 40 26 -38
 31 32 34 -30
 31 41 44 -44
 32 33 2 -2
 32 42 7 -8
 33 34 42 -48
 33 43 22 -27
 34 35 48 -58
 34 44 31 -27
 35 36 68 -53
 35 45 34 -35
 36 37 31 -29
 36 46 60 -43
 37 38 14 -14
 37 47 21 -27
 38 39 55 -69
 38 48 25 -24
 39 40 53 -43
 39 49 5 -4
 40 50 61 -45
 41 42 3 -4
 41 51 52 -37
 42 43 19 -22
 42 52 7 -5
 43 44 46 -37
 43 53 31 -27
 44 45 68 -58
 44 54 49 -42
 45 46 44 -60
 45 55 41 -53
 46 47 49 -47
 46 56 61 -77
 47 48 40 -43
 47 57 4 -3
 48 49 12 -13
 48 58 8 -8
 49 50 43 -57
 49 59 31 -37
 50 60 46 -54
 51 52 37 -26
 51 61 43 -36
 52 53 41 -46
 52 62 9 -8
 53 54 35 -42
 53 63 59 -78
 54 55 7 -7
 54 64 50 -69
 55 56 5 -4
 55 65 34 -32
 56 57 3 -4
 56 66 27 -36
 57 58 44 -49
 57 67 35 -37
 58 59 17 -12
 58 68 7 -8
 59 60 59 -64
 59 69 35 -38
 60 70 56 -60
 61 62 21 -18
 61 71 9 -10
 62 63 47 -49
 62 72 79 -57
 63 64 43 -32
 63 73 63 -61
 64 65 37 -41
 64 74 7 -8
 65 66 45 -60
 65 75 63 -60
 66 67 26 -38
 66 76 60 -51
 67 68 38 -32
 67 77 65 -65
 68 69 46 -66
 68 78 7 -5
 69 70 33 -25
 69 79 32 -28
 70 80 80 -57
 71 72 39 -34
 71 81 26 -34
 72 73 4 -3
 72 82 48 -36
 73 74 28 -29
 73 83 30 -27
 74 75 56 -74
 74 84 2 -3
 75 76 18 -17
 75 85 43 -55
 76 77 46 -41
 76 86 68 -48
 77 78 42 -47
 77 87 49 -40
 78 79 0 0
 78 88 51 -53
 79 80 66 -56
 79 89 35 -35
 80 90 14 -17
 81 82 28 -32
 81 91 12 -12
 82 83 44 -31
 82 92 28 -28
 83 84 1 -2
 83 93 26 -29
 84 85 31 -24
 84 94 46 -56
 85 86 8 -11
 85 95 49 -51
 86 87 45 -55
 86 96 11 -15
 87 88 76 -62
 87 97 38 -27
 88 89 15 -13
 88 98 29 -33
 89 90 30 -23
 89 99 29 -28
 90 100 63 -46
 91 92 5 -5
 92 93 56 -43
 93 94 3 -2
 94 95 21 -25
 95 96 3 -5
 96 97 15 -22
 97 98 13 -12
 98 99 3 -5
 99 100 43 -33
